id,name,age,gender,city,country,credit_card,full_address,user_source_type,user_status,product_name,category,subcategory,price,date_purchase,quantity,rating,comment,user_id,product_id,date_purchase_id,comment_id,total
1766,b'gAAAAABlumZ1c1bckeIEnMvGQSALTrldEwWi6_yAWZ20NXsHLof5DwTKmlgH9X1MciFct91crPfHCOI7DPK0DhUNuHpEw2T0gNJlSJiGN2_dBUZTAXCdIXU=',83,M,West Christina,Dominican Republic,b'gAAAAABlumZ2FajUXSc2l7rnEWoTR9xUGXR2h4gzOZ-tb7ljMVG9-9FMCKl-f2En9VtjEN4Z9tIApaMBRafiDa0QEOJoYUmWCL5bEtYjCzKLtvY675l0EIw=',b'gAAAAABlumZ2_vKtMaAgoziTFSKZOSF0R2papxTeybbaWz6nE72R6RIiGMj5GPPob62sto4P-IErmP1irfRiaSn2aM70GVQnhA4ZANAjzGU9GhDlc95RxkOtEJCKMZXFY5HVADc5SwRG',Yearly,Churned,UltraPhone,Electronics,Phone,755.0,2022-03-26,7,1,Voluptates autem asperiores impedit quisquam inventore.,167,75,936,2971,5285.0
1767,b'gAAAAABlumZ1VrNG9QCSY9XdDEGJFW9UG-_X8c1jOvv_nTNZqCWgxlx_Vjl8czx4fxrxfCbxqYDB2YKDj6xo2ADybACOyKnj6Q==',28,F,Thompsonstad,Cuba,b'gAAAAABlumZ2vxj_6YierzbkZCAuca2PDbZ1wKEDLCR7S3-WxhBovi99m1cy35-HMhhcw7KTfw1fpGCQB2BjJgFIV9FKGE3ohG3ORMcb1cNcRYcJI5MAwmQ=',b'gAAAAABlumZ2pLUPI8rYLoPJcpneRjEfnXuiOYdiN-83FpCNfxVrFpQhxJLnSo9uIXYmD7YWYeuPgbg7xbCX22dj6vOxNVyPrkeFn8QNyi9xb_F9ZOXTXWqfx-R4xnuk8p2K097lkENj',Yearly,Active,EducationalGuide,Books,Educational,758.0,2019-09-23,6,1,Soluta consequatur voluptatem officiis consequatur magni.,661,24,221,2573,4548.0
1768,b'gAAAAABlumZ1HCDts9gEyFHXOfr-wDVDPe1RqFbFWX8kNm3tyZrTPnSnStKbtQVK7PrXpaFUIi5JhinZnddffRuigb3S_uG1fg==',24,F,Haydenburgh,French Southern Territories,b'gAAAAABlumZ2OFwbc88VeFOuW8RvZxphuZLIo9ISWxI1IyyyRk6zULEEautRhqaav9kCwacSc2VeX4T-lZjtMRgY9cOBt8hCg14DtlEzETydDsIFgevsrbY=',b'gAAAAABlumZ2uy6Ty1hRosVPMf8SrvEGaCxJi7cPqNamNT1-kB9sFlI4SxJsCsxhW9bwq0N5a3-7eKwXPiH5jtLOW1zeRY2fm0guLyX_lvqUztqCibf23cBgPTMDvfOz74SyGMdyMWaEkx6YfTfI4q-5YicVaIPjwA==',Yearly,Churned,ShirtFits,Clothing,Shirt,16.0,2020-06-03,8,5,Magnam voluptatem quis odio impedit eum nulla et.,421,57,415,1527,128.0
1769,b'gAAAAABlumZ1JvoVZcWL-BozD-y1BanZNVWq5h7xt7DGvrTZEFV7taeLc8wQD0V9KSG4tsI4JrTVsS9y3JlWqK90uJx2LkW_sQ==',62,F,Fuenteschester,Madagascar,b'gAAAAABlumZ2OQVlaH82-ZCICu9lZAXjVaOYwBPSVrPBloR1kjivUh5RmOHUP5u8WwXHilX2K5Oci86DAyRoT9HAokmZfoN7kmf3UeSfVlSWFaEoyu4pHjc=',b'gAAAAABlumZ2qW3fdz6hp_rEPnesxVWMikLDFPdDumwNITDiWcR_bcK0hSQIKnLcA7hSYGmlitGgQCQ3U6dC7YQzOgILpGAHH-norUjcnedvN48P8tPv7LI_6aozih3c4c69UrVWyChB',Yearly,Active,JacketWear,Clothing,Jacket,60.0,2019-04-18,2,5,Excepturi ea ad illo.,947,35,87,1105,120.0
1770,b'gAAAAABlumZ13eD4h1pd4XLXbN7Adv8993xJeV4kNUgklEzpD7IZ4sxPZib4dFzb_bYelkvkHWIgap3Gey465V3tXNQaBrDoIQ==',54,M,New Tara,Samoa,b'gAAAAABlumZ2Kg2iVPkR1XyF8O64xb-9f2Pi0wvQ1w9J2HLxU6zvvIruI0xP0zTe3uWTNP2rHF8p04s6r38YhT58_Bw055Ed86QXyNROZwU-MB3FJ_X9AIc=',b'gAAAAABlumZ26U77WEDCBPgvM7UeZSHKpTX1xzk3EiMK2cCVYDfMqtbDrt6O9Rc2mrFaAwYWFzzDeeSX5ZZcVQIzE814qbyvidr0BHZ52RMbSSkJ-zta1gYxfS0VFcxnc_Mpr_aq4wA2gecnnZVrDAU7v7YZrWdS5g==',Yearly,Churned,LaptopPro,Electronics,Laptop,35.0,2022-08-13,2,1,Laborum accusamus officia rerum ut dolor ullam.,279,37,1049,1474,70.0
1771,b'gAAAAABlumZ10btmrhZe_vyJFafdaW1lOsJSnY5W4ca5n8thmH51zspc2l4eZqBOTV1fKElFcVvhRaToYPENeqs4pqNF1stluQ==',45,F,Danielfort,India,b'gAAAAABlumZ2rsCm736vUlRXk79gckMK75JrBbM_1lXOutiSoASHgEHKI6XSmHF43utJppwSgKXj2FB2UXNrq25AMKaqg-L_02xuyosA6fywM5BLlJQ3wsw=',b'gAAAAABlumZ2B7IMfQ8ZYE44qaXFBOom954_9iWENhejmhdBp8d0JqeednhPwDgCoCTu7oslIvvBs-ayAAMIgpvVHvB2j2FUxIzkGZi-LyrrnuW7yeqGfNoJVMgsrxo46idIFlLZ3yd_',Yearly,Active,SnacksBurst,Grocery,Snacks,36.0,2020-09-29,9,3,Similique repudiandae et delectus cumque debitis.,1092,60,504,2511,324.0
1772,b'gAAAAABlumZ16rpDwHXsilTzMzdom7zPgpiHW5bvbFYJ8JPYWimrkvl0NrtCNzkjZl3Yjg2_NI0YxtRSkc8_wPe4gsyY7wrKDQ==',77,M,West Jacob,Bulgaria,b'gAAAAABlumZ2h-x-eLJY054_SOl7DTN4R6G5_aPRBThwV8BWWoPzeo_3iTgShU7K4p031p9R4uN8J3J-Xu7etbD6uYPmrSOEHpY_Wsza73askz7qxjQ2OrY=',b'gAAAAABlumZ2xQ-1WABcITq_GckHTcvmkE63MJzlxvqIPuaj6efx6VQBuV4-zAGeXxOPEdXIPpLQGMxFNEMp43hRAZUEosuXLUtMcHjY-nsJ8gYZq3mypU604ZVfgQlxhMdL1Dkv-FMu',Yearly,Churned,FreshSnacks,Grocery,Snacks,11.0,2021-07-13,7,2,Veritatis quia enim error amet.,579,31,738,2844,77.0
1773,b'gAAAAABlumZ12yi1P1lT9J_Ki7jeBbFD1_Ogg49AGF5EUIYwFDW27KRUza3bf7UNkwBZYor_ErQ78bvO4ZWbs8ts2IXJx4Rvlw==',25,M,North Carl,Falkland Islands (Malvinas),b'gAAAAABlumZ2eaJ9LiL4j0f7v4PhroCX6YxSug3MjBnXeLFoH5f-poPuDo82mSG56SA7KRg0HvNjdbwDUewtDUx8BpRCCWsLWLxZOuB-p_dlvgqTvfokYVE=',b'gAAAAABlumZ2ofr9343FZYSnyJtKIdbhCZ5Ujff2qjXGp02Ca3nqhgVNgz5GlrZIVk76N5Z6nSlYc2HrONONnr5arw0mvrOXBsIf8XMyQ4bcrdI1PjJUjw-eMdwDzdihGF86Ht1HSIk-iOYRm_AlbyholMSKVIZRow==',Yearly,Churned,ComfortTable,Furniture,Table,40.0,2022-05-23,5,2,Aut quibusdam magni et.,38,23,985,278,200.0
1774,b'gAAAAABlumZ1DEwNvNHhPghXJuGqCLt-_FFsKZ3HeviOg_QCHNHe7teqgOY0TalsLM8pIOnb5phkrYfkKLoCzuc91b7IKn_zZg==',24,M,Port Charleneton,Venezuela,b'gAAAAABlumZ2aBkmriCVGmhSTtIkqJTId_Bl02pSVzAJz4u5cRTEGXZdB4xmfkm-T6mDj5Duwjv2GXKQFh_rq9wTl7TEQqJGbQMFG61Qz2e3XNjuUiPRBM8=',b'gAAAAABlumZ2Lumh1HlCsHrfer9ZffzNHguNiOIvu4PeCyGUgmYX4Epapo6p47IAeCGeU58uxANpcHbYK-YY14ur_njr1PnNdTzXlbEkc47210JDTI4fis2Vkrxnewafo38opdxXCxtH4WCPDpCRfQIjNyQOkSJmHA==',Monthly,Active,ProJacket,Clothing,Jacket,913.0,2019-04-29,9,3,Vitae dolores voluptas doloribus beatae.,380,52,97,2866,8217.0
1775,b'gAAAAABlumZ1IABNFQnsBI1BYM0FweFLSFAZSnBCuxNcx2OOiPxMQ4qEOB065Bg_mINL0V00vmFZGQC7_TOKS5rfc9a8aoIvtwE209SFo447y7USfrMHCyY=',80,F,North Ian,Malta,b'gAAAAABlumZ2-K_nqYH8BpZueE5A89Nm3r1MVogGKmpEQCilLymD9nwZiUcodLxv5eHeT7-7lFIM_221shuvEZm5FN45S5kSkhdi-wlSu1kEiVn3SZkPDN0=',b'gAAAAABlumZ29TDTlCJ4C1D1PdpdxTZ3nr1ikgJEKTCCWCEK8n054yHiQVwq-yZA1-TP7FaEqiiG8KhZo9IC5gXY6rMPNqxEJ0i6gmEOPY-juVk1TVEy8BmhDHwG-off26EIbOTBpSX9',Monthly,Churned,ProJacket,Clothing,Jacket,48.0,2019-04-30,8,2,Qui eos est veniam exercitationem.,848,52,98,2090,384.0
1776,b'gAAAAABlumZ19-Ubhkt3o-L_nbcv4DFjOe78U_ELyK7Diwy2hX_FKrJ4jKqvgpKw36VEeKcfljNdTVsCgh9Mi-9k_JwE0XaSWA==',20,M,Brianborough,Belarus,b'gAAAAABlumZ208T4dcfV0irDypN0TdMXhuIZ4hfnXatEmNKe22a0DWUGeEhegpxnF_fACZTsoLoyi5rVoJdIR-x-lEJ8k10dqli6_XPnrDlbiOwMo8zjFPE=',b'gAAAAABlumZ24bewpqDwkd4TB0DxcUfDyoEZUi5oYfZU1xzHO7ZNdxIEA85ug5ucRqXhGWtF-c_NaXhXvZyprB9UyJD8W8u921I3YR5HwfR_4pGJb-GiGx1gnGUxttZO4YPjEGqzoDH9kr_fluEk6Hv65bi7iDdmeA==',Rarely,Active,FreshVegetables,Grocery,Vegetables,331.0,2022-08-29,7,1,Voluptatibus quia aut vel ullam autem.,207,32,1062,2989,2317.0
1777,b'gAAAAABlumZ1ICAHzadgNDEIVYGg00tCVE5r_RrSJ36xNFGrxaJE4xdbyiCFne0oyB_0LC8y0kG3qVlOoIxGrtKyRU-a6_nbtQg2nkV0mtml33GkHMMrM9w=',39,F,Moodyfurt,Malaysia,b'gAAAAABlumZ2A-dNTxngf0_esIwGjm0dOEh_9cq2g79efG7ogt7-Jh0K6FJIbjsLuycCnW7wjDCnxLP0QQ9OEpRNdf0D-3FZluutC1gHjegj4dfWShX93XQ=',b'gAAAAABlumZ2SK1gEFdAxcuyF5DIC3VRaUNIEBt27URHf6L8dsdL71x5dFwERI1NJKo_VrzsUSE8JCUKrMN9nofWhiqFt5SkqmSII-fpER2zUjzj1GwaJgsJwdUue4Q_8pU6e1XP8ox1OEZ60or7k5JmXyqRTBX26Q==',Yearly,Active,VegetablesBurst,Grocery,Vegetables,30.0,2020-12-16,2,5,Porro expedita libero atque nostrum.,717,77,568,1971,60.0
1778,b'gAAAAABlumZ1nozmTY9_VlEYU9Dg6KBvDqjiRxUuJ6E8iH28i3cb1vVjjPRg06WppRiwS71GsTDnkjUcJcc7J-cHOdoYlW_kCg==',97,F,West Devonborough,Bermuda,b'gAAAAABlumZ2EOcfEjCc9442eXV2WRFv8W6cvr8ER1LEpz-6VtED1or-KuePNkUDEDCjvMxL7xx6CqnKHcaHrWUUSkLzxriY9-k0eF8CitD0yfzoYs2qHwY=',b'gAAAAABlumZ2JjoJE-E-_AODxMF_gN4LnFOnvW2wzPljGAuJSIcV3WqLHgZ9350TMpoXOPxtKndZHhViCE6PLjNsiAPMngH5fbddUKPpyPK0DGuJGixyvahtehhMIRoKvaukkBNh81kn',Monthly,Churned,Category:GrocerySnacks,Grocery,Snacks,440.0,2022-09-16,7,3,Tenetur aut vero eos aliquid error eos non dolores.,999,15,1073,2656,3080.0
1779,b'gAAAAABlumZ1YLBjGGLNCl86sw1hoRcasj6B7RTxgh6IFF5FLVIM53O_obmG0wuzuS6L87jeYMZDPU7DkEWGR1RUY-t3LtQNOw==',25,M,Jamieville,Tajikistan,b'gAAAAABlumZ2DPrHU-ovIW8fGWAlmTyZsTEmCyhZ-Z6GrF-QaSlAvkrRmDGdzXrowSTC2Va5RCBcSwtYqbsudihx9z5pddDf6k3K8V71sAWQBkwKh800pSs=',b'gAAAAABlumZ2JlNv563XFPgwpcWuYVUr8SVIOKlFA9yYFTlp0jLaKQJ60JZ2AsLOjygeyjzTcEhoK16-X6kLFzC6BU8jUORFC4AT1xi0bAltSEvBkHD20XSuyi0iVGYkL8RnPavY-LZ5',Rarely,Churned,Non-fictionTales,Books,Non-fiction,31.0,2022-05-14,3,1,Velit temporibus expedita ea.,609,46,978,2824,93.0
1780,b'gAAAAABlumZ1Id0zuIvvRqkecH8fC6kF8Gk-iHl9NAmezLTLX-cLJ2ScMmLVVechv5Ig96ZtzdAc1LLJAronNVrJ0LrcNC5yfA==',39,F,South Alisonville,Congo,b'gAAAAABlumZ2XO4GxfFHQs11CwHwz8Q0JHI6IQx9dv3cHwc7AZ4ogdwUqHoBYCr9pzDzg6KQTtgM1ZZ4BtBhsVPG87w38ppriK_kFMkS3GE270vn1i8y5kk=',b'gAAAAABlumZ2N-ZRnxStdRIlUxhcCdsUouM3O-b6LG-tUr9amddJZYoWPJESrgAZ6linjTQOwMzLcNHAijShn5rB2TLps2ep0SHF1rhMhwjXVDYNKaleBJbQtLg3KUDgkWK4LRCt-_H9eBDeuma4OURfA3iaAu3jSw==',Yearly,Churned,TableDeluxe,Furniture,Table,909.0,2019-11-09,5,2,Eligendi accusamus officia dicta aut non animi.,812,66,260,767,4545.0
1781,b'gAAAAABlumZ1biRO7z0j3ej7vxfII3F1tHWWEFV2EO9F4HKdyWXfnsC0bWoa95bZRGcMH3bE5MpMTPxxD5-rbO4aTjs7a_5PSQ==',61,M,Loveborough,Bosnia and Herzegovina,b'gAAAAABlumZ2lz6md-bCpHdO0EgSANkPxt-KYyjyMnh6MVrPZZkdsr8UCLiSQmTXVtNEx62Va87V2TVFntaPJIdUFD69vn5u6BrOTWTvIrpLLx7W9Nwc6ws=',b'gAAAAABlumZ2HjFIIAB3-ADWIha5Dd-JCvDR9_-ASMf8QDGId34TKuWmUx3PShdUW_0k2Q91yRCSNnulMyJo3WMn_-idQtBUaAhGjwYKZ4f-Jb-Ws6VUvkEsHFluwpIFwfRHbdATeLlF',Yearly,Churned,PantsWear,Clothing,Pants,67.0,2023-02-22,4,2,Tempore odit praesentium voluptas explicabo.,183,48,1207,2636,268.0
1782,b'gAAAAABlumZ1hmCuqMM66JbYHjbCsYdShiuQBCHBfc6CHi5T92jeveNMuUE-xR_7-9bP5veWsjQ6TLr6N_GKwnBJbVtgW3E1gQ==',77,F,Woodberg,Mismatched Country,b'gAAAAABlumZ2pgKmgG_RyelCmblKYN3d7bzjsjx15IeEAaEOMf3WaTZ-Mi3MPOt5AuBpl0eNp0qlGZucgwFfBfFnf-ve3UeVpBX8TaWdyk0NtR5X_Qam4Jo=',b'gAAAAABlumZ2zytY7hh9z3FAk6_bkyBIpaOkYjCnG7xLcCgWgwqcKtLMx99Nvm9TAa8tWzQJ-gLOwPcrxL2RpEGr5v8DRWWL2pxyfoxkm2_OU7wL1EnIq5gmQ3ln5c3c-2w2FzfBdwvrnyBfCA1ytdYtIdmO_xjbLw==',Rarely,Churned,FreshBeverages,Grocery,Beverages,396.0,2019-05-11,6,4,Eligendi provident repudiandae deserunt cum corporis corrupti repellendus.,276,30,108,777,2376.0
1783,b'gAAAAABlumZ1Mxeg9Dr3tGwB7ATLx7nfgapdSs_ibHnSeIP5gjWcoXmVaEXjKZhNtYOFCBh0g7QVmXNl1Zma4q5UAmdbO6Xsgg==',56,M,New Stephenberg,Belize,b'gAAAAABlumZ2PiSB5B0t8GYtxNIa4OxEEm4S97RY70_RTW-sJjIPOCXY6Bh9SmGLlcktnAN08Ho4NIU6NDea6_rBq5qPw8Dk8mPswdsF12BEaC7biSXQdAg=',b'gAAAAABlumZ2NDjh5bcLxRt3Mdfqm6nvMGK69ecqGV9G_f8WzgzBYAARbbMjjRKevWU_1Wbu-FeGGZ6LNtAgs7H0s0eJUybPcoJ32T1JfClJB_p8JnsHYCUG99zbZB7rkZfJrQgw7pFP5KC-uxM0uwIW1G6jq73MfA==',Monthly,Active,MegaLaptop,Electronics,Laptop,894.0,2023-06-27,1,2,Est illum alias molestiae quae quisquam.,600,39,1303,879,894.0
1784,b'gAAAAABlumZ1Rpl0HqJCt0grgI9SaGTiDq8hE6qaT5zmFV6cg6mopUVhE5RMwn7qR9lxzp9wpMH4teYSCwOqbBX3zhgkcs8avw==',18,F,Bobshire,Gabon,b'gAAAAABlumZ2PvZJDWCymDP6z3bKtt4Hd56-kqNBV4-oaGGNCoFu2gjpJPTZBS3jO7mUJjlGfLIMgcKEWROVeUY5EfKLnMSVCN6XTG-fkihth5jqcvhg1_c=',b'gAAAAABlumZ2eYbrY_2OJUS9FLAseByNqnkgaTKQSITVgCb4anrsRbAkkei_zCmPhjer9QKZlSj-OneYeDIViNDbq8pkRZiz9yT2FaQRsQ9C29kmTewaeUf8HG5d4lwrKNzVTiER6R1_',Yearly,Churned,BeveragesBurst,Grocery,Beverages,730.0,2021-05-18,7,2,Doloribus distinctio neque fugiat odit ut quia.,219,1,692,680,5110.0
1785,b'gAAAAABlumZ1va9a_d375KwvX1ToFNcNXQ6fFUZuBfdYPvx4-TZwQoJvihy03IHhQAsQ7dJHfgMZVm7shpJzldAEuX6aQPdjjQ==',99,M,Laurafurt,Kazakhstan,b'gAAAAABlumZ26OAu5VahCF2vxMw2s2ymIV8ntxa1KorvioTFrKwBePskMWVfsdgy3G1QdFeWARD9POLPng5g-KI1Q1OsF5KVnl2QfqnI6ChVmRCHmAUXgXM=',b'gAAAAABlumZ2DN3XnW9Qn8RFghvdx_3O0-5wQJqMEDHZNh3klq99NAynSZqKkKO5SdbBdImLV-ZEEqRuNxkNkMeRv_w5mcReDQcHkc-J92ft1G-9sMRnu29kbmnzLpk0r666aZSf8vUP',Rarely,Churned,TableDeluxe,Furniture,Table,497.0,2021-11-14,4,1,Earum totam vero reprehenderit beatae fugiat.,255,66,839,760,1988.0
1786,b'gAAAAABlumZ1c9KIrbs9A_lqXlM23d3rZiiyX6oFkKWVz2eFODZPd9CJNQ8TDZW5MprOsyUJ1yM6yyN9hLbJBWpCACI3pJmBig==',33,F,Lewishaven,Australia,b'gAAAAABlumZ22Spkeq3dCW3rVlqCRaXuVWCq3qD5DBpQzl-UDXU_HESZuePEjHAoDf8YCvLBxS_NWFuMmLM5d47rx5K_OQfQGiJmC2mGGB87uEGhRLzI6go=',b'gAAAAABlumZ2-29kPm8SHkbud1QihJzNRo7BjfEdAOYM-O3JROouv550qbpy3KRBsLMZVCg02goYYzE3FePDNAD5CzFs3hgGV4S3FV140IDNu8l7xYF_mFJJjBUzwQEu2VIrOLcsVPPs',Yearly,Active,ProShirt,Clothing,Shirt,74.0,2019-03-16,8,3,Blanditiis voluptas est et eos modi saepe in.,785,55,59,352,592.0
1787,b'gAAAAABlumZ1wHDnESrw0tPhHFj6451gl_R-NUEW7TMhcaLMIjHbwDu9sM2niksU0zQSloY_BIsmQh0SyV8wLw8u5nR6kcRe0Q==',25,F,Gatesberg,Portugal,b'gAAAAABlumZ2cET-CqU4QIbzxlg0cKrvWLpYtLOr5eVpLWyXd2MwdQFG5amuurl-aHTntWCBpj8WRJjsRVGug79gwNgVgJ9wX4fyjdDpzt237CZ3TXmyR3g=',b'gAAAAABlumZ2NM_ip7yB976ePX9Fm9S_vLAyxKGJh5Y1XFfQiHR6JbwfFeNV-qc9ajnrSiKU2FpdDXdMjPCF6HrJW6t1RTrumMfl21ym_96TRlNx8oGE2bdm6V4Hlxn2cDAdeyk2BpTvgNHU86B1Xl6YGQhdxhIavQ==',Rarely,Active,FictionTales,Books,Fiction,589.0,2019-08-03,3,5,Omnis veniam nulla voluptatem voluptas.,115,29,178,1917,1767.0
1788,b'gAAAAABlumZ1csPhhCeHErF1NLm5sNrk-pIXBv4pM3Qrj5v2xj9DFjaLUrZoYbxFjsNnGSgENLxkAz2K2kKa9Nhkb06eurWdcQ==',86,M,Lake Joshuamouth,Aruba,b'gAAAAABlumZ2mWDHHrAA98KOTsLbiybBA5FLOHfnV0IxwpqWROcYSxAE3BhzrqSMCOjrNqtnfNgmqxPtQ6Y_PQLZyGHjEVlGzbJv-2hO4Bd0mfnwLfl0nTI=',b'gAAAAABlumZ24QuyAzf2Z-GzLkpR7bvBeCE-7lnuavQEsiISWtvmxgd1WD-WYMF6dH0pGeC_eURCdacqpzmVLkN6GrpgRnr-MEFcJX-DbEZ5gs0B2H_cp9IGgUnn05yruaKlnvQz1LhD',Yearly,Active,ProPants,Clothing,Pants,31.0,2023-06-19,3,5,Nesciunt quisquam quo ducimus praesentium cumque quibusdam consectetur.,533,54,1295,1701,93.0
1789,b'gAAAAABlumZ1x_Sq9pocEMkuI8Ix9RmVswjP4bsN6pQ1zuScTD_-p8k613EBNfHnXZS1pee_78-xiHvrFhKmBTPbCPvxiqw3cQ==',61,F,South Codyborough,Palau,b'gAAAAABlumZ2SkLZJ7aTfQ2xUsaKhB9hQZh0CtKXcm5B296rhRU6kaDU2O4IOZsUNNIBZTeg5tutpEOd8L-yhZ-xlrA_QcCJElZMPbrUzymtquhVojoP47M=',b'gAAAAABlumZ20rKybUhYnhLKd9S7p4UfU89HhZIMIf2JNN1gZFlf6-G8m7AJlXRkVNW7cT1KCNvDO9NKy0Q08sSIJf_n9yLPcO3o6Ysep55s-dQ2xMHkuWwlGEI15-OeAqCSQYhxDbAQ24eC1tdp6AQqwdgakaJv8Q==',Yearly,Churned,JacketFits,Clothing,Jacket,48.0,2019-03-25,10,5,Ut repellendus quaerat eaque et quae eos.,2,33,67,2752,480.0
1790,b'gAAAAABlumZ1QzIkaiS5Nh96KXiuNe0WJguIOLgBreKnQ4G73KVvdXOlvJXLAvJjRuhBZvG0pcCZFqveuAFfFPmvXV37RyVjUw==',70,F,Wilsonville,Togo,b'gAAAAABlumZ2EIXaY6pN8yLjhkS_6pZSAgHjLXzxamT0mtqJ6iFZZe3cS0tvi_MH2Xsi0InQHS6Jlfme6x8d-AmBeaHqDf8Xd0PuMpsJHDIR1sIUtJtpidk=',b'gAAAAABlumZ2p0IbW3H6wJ5ykuI5CUdFWcGvF3lJ2v6TA1WRQbLnk3CkgM6eaxNm6f7BBrNbdYEB7jRbeqiePL9xvdHuafUqhtc960Wa0OKeBwxrWGNge-5t76FLgB1fRxRWmCEak0Yq',Monthly,Active,SpeakerPro,Electronics,Speaker,10.0,2019-04-07,1,4,Numquam quis quia voluptates quis aut.,1042,65,79,1816,10.0
1791,b'gAAAAABlumZ11gDsFv4C1jCiesxta_wMjgpMvjjEr1RWaocNN-UNNUicTskwmfyOSjNRwPFe3dj-0xgD2zAD6q_QzqePcpuscg==',57,M,North Jessica,Spain,b'gAAAAABlumZ22ihjXjNokzguowI6bgamSOFSpwZZFPXclZ3uQbBS1wugg6EJKKtaAHXUAv9HUxVtBIFtsJuY-rIWEtwnfKLSflCLj2_Y3kE3ESsQfh3C1P8=',b'gAAAAABlumZ2j6EGeOra1TpYZKiuzIVNilaasiB6l5KW96CqT2ko2U_M4W_ApHLiY-MEoZG-KFPNF06HsOUEu-WdFEBLbUGzWsSXWVldbUphiBymcNqODDW5i8ZH2f3RHsWbTXYfo83e',Yearly,Active,EducationalGuide,Books,Educational,17.0,2020-05-24,5,2,Et est est repudiandae natus iure.,452,24,407,958,85.0
1792,b'gAAAAABlumZ19J4VP_8IzIzZWk5InrnZEtjfT6E9CxCtGF3vF2_bVJilvEamzAcZt7C5ZL0UBbl6140i7Bb1TKKUv2NtosITEQ==',63,M,South Adamport,Georgia,b'gAAAAABlumZ2jPs_Maz_BkF9L3wzpMM91o519eqHY-s15uIbSpD1Q7pnUQDBDvs8obHvHwLy4v7-QEDBosNc03gzU1TAPKY9Rck9E7EN_zFhnXO-tn7DQFQ=',b'gAAAAABlumZ2MZoGs2OUJkLq8CII0OB-zCVBjHtrbzrfzibnlrVUsp5TQL2FaJyIVy9ornYr6wwDdmy6imTY2RSubWqLglRscZdG82F_czENbUfYc6C7Z2LqeB3pxr3A8xntjnt61fpv',Yearly,Active,Category:ClothingPants,Clothing,Pants,22.0,2021-09-23,2,3,Dolor quo ab soluta facilis autem dolore non animi.,23,6,799,610,44.0
1793,b'gAAAAABlumZ1kDPU7doYDQfDUfiSGbjBPzKHVSbqNdJEkH5fFEOw8cMsduT1h5PtVw53K1rLTVFt--7S7SUm_Ct8Qk0ZerDpdw==',52,M,Valeriefort,Congo,b'gAAAAABlumZ2g7GiSOuRJSMeFT0APEyOiwVzNb5vsO0_LOptWcqeaC-Q-p-tj7pgNWho1q2A2eHncXjNnFvkKq5XktfgV_Ya3MtYi_Cfx4ngUqYJs-L_iNE=',b'gAAAAABlumZ21LweMmDFaF6z-tfHJ9vzG2rxUvwD87d4mOhH-9eJFJ1QD3wvhYbKvPoRs6HDIrSif424fEje-YUTL6SYB8wJmp-5sBy6UIYKRgzpvYA9NuJoXi3weKK4OzEc0yGcKDeNEzTnLb0no4ZnNE2O03XtUA==',Yearly,Churned,TableDeluxe,Furniture,Table,78.0,2019-02-04,10,3,Recusandae aut esse harum a.,750,66,26,2329,780.0
1794,b'gAAAAABlumZ1Ul6UNlNSqetkmGW2GRP413egrf0x2y5PcEGpv4yanOX-pXcaGfUFQE1-gAE645Qo33CbKqBSS22OoABb_n3v0Q==',20,F,Pamelaville,Belarus,b'gAAAAABlumZ2f6Gxi2FptQH94ZYLb0yXVzyw-1aLtOBJ48fwZFYmNCD6rbFoZhJxYoRYC0oyg1RLvap3_cd9MB59RT0fQbgPA-_ixXbrGgl611OkfPTSY_Y=',b'gAAAAABlumZ23cjFyHLyQbXZCdftFdsUNTJzXrzOzGCPHX9vv2PQ7izRM_R5RxmZHfZ6ZsFxnfWTWwPtHANHaRQQBD3nOQ88uiK1zZKrN185oH-yla-qv85x2jwgxKjYNjXO-bdktdid-TJn7BZY7Cqxs90wLo6gcA==',Yearly,Churned,JacketWear,Clothing,Jacket,906.0,2023-06-28,1,4,Laudantium quisquam voluptatibus deleniti repudiandae.,241,35,1304,1504,906.0
1795,b'gAAAAABlumZ1L0BS6w0rF7RZvuzQEkqplXefZDNDYe5FcA-ce7rvW3O4t-WqhjKoh8rsZxxRWml7ZbOKbnbthsxNLDeuKLEXvg==',51,F,Lake Christopher,Turkmenistan,b'gAAAAABlumZ2XCBwSfZweJQWEBFVAvK3IhgU7vbzWeZBMVwjaMlL85M6c3WnV_8jp3TtApPKUDKPys8T0YzLwOL6lMGoY041N-uJPQzYM011CV4W55okDKo=',b'gAAAAABlumZ2g74UNzNZzc11MBLuht-a131zcvY_0ZEFVltuZHOzUaCKSkGC6MXXMFqqsSlZBcWISR6Vm3pnOAXBUFaMV8QEOXUrisfMgfyeHNYTqxMZ-yrmY1n-WVi4tD3--yxs_kLc',Monthly,Churned,The Art of Non-fiction,Books,Non-fiction,96.0,2023-09-10,4,5,Culpa magnam sunt eaque id ea.,1195,73,1364,449,384.0
