user_id,name,age,gender,city,country,credit_card,full_address,user_source_type,user_status
1203,b'gAAAAABlumZ1-zNwhwEs-UMdE7dLAHwc8BIrAO5aMnyuenvHHm1QL1MSQ-tNYhbIejKpu9SNLKC3hFVLGcy9tXY1RUCNM9pffQ==',44,M,New Michael,British Virgin Islands,b'gAAAAABlumZ2d0yCp_0AwHvytFOuNb7jerLNGQTeXucWyTz_dFrYlUUysc9XFg88Gik0qOt8pUBCXJySQwg4EaO_xlyaWZJz-eRnEc9MoaSQaVMAJ108NqU=',b'gAAAAABlumZ2o952J8wDe7wAzQ5wI-jPry2ZksR0-uU_lbC16DYXHRgk-_WdcgWmcv2bEgCSKUzFQbyG029THxssndWbGjdSQ56XkFFAK7PD35yR8Fgu275tfIJ57ZEDyMpdndJ71afqLciT16A141AtUhPtVN7WiQ==',Monthly,Churned
291,b'gAAAAABlumZ1bXQDEA2OnuLq84J-Qq1OKABmuJVEbZZ2NXXRc7zh-Na0trV5XBDwRQKikzZ6c_q1LbOMwtP1K-9qbc3qQyah0w==',21,M,South Jeffery,Estonia,b'gAAAAABlumZ2nIXNVneHABIor6Yt7F8T2XoE-ZSMfcj6RmRU1B7O9BX6Axu4l6MRZvOJ3jn2FAoB6W42axbbwvTVhFaP0G0NVzwjjb5JUbZrXSRO6IQVMoQ=',b'gAAAAABlumZ2DPzy2F4V_bng_alrugamFxqiGPky5j-jsG_rbHq1p27PeIMOvmRPnAdEJrvVRrejED2rbB7qL20mXur3x6kU4CrIBvYQVheJenq67hTk0wwlMpWNxLes0lJvvBTBGsrASOvYX3wwWfRf8jierxfhZA==',Yearly,Active
654,b'gAAAAABlumZ1-L8cmfLIqrT7klcvRnkXnmFxMaAOMa7joRZGNyGi2kgijteKkBU35H3c9EIO1JUQK_9Gzyz22uy4E9mr5pXMWQ==',66,F,West Jennifer,Senegal,b'gAAAAABlumZ2Os3hvU9QhA5zgNQ8sOdChrW-N8D_gTQ-566sfZFZyi1HDK2DpM56TmevnPhcQeJKoVVxfH5qBjtudUY0qLU08RRO-eMD6QisNeyq19oiFnA=',b'gAAAAABlumZ25bvj_fD6QqroXeIJU74NfQFslsBiNpbahOozxghD-Q19A_emK8_9J-DhqUS3eelR6Ps4fSbJbWYrGd0MX1hYPEouUin6uM5UERXcXen6pRjjuqYr4An6vxYzmyGh9usZ',Yearly,Active
469,b'gAAAAABlumZ1goXvVgfYqBzZfGkbCs_BxFIYS8CkPirojtu9-onN41gLgQEZRxqbcrkbDPZ_6Oz9KEMFQQHJJ3H_ZyzNp_7-eQ==',21,F,Lake Patrickborough,Bulgaria,b'gAAAAABlumZ2HTbyYUHYym6Bduk8X8stu8jDSvFcHkcpbO6HGec033eSGoftif_f8qPag_IDyUpDfzydLFIW6ftG8j8V-BbOWPxlfkTTORzOZLClKhYT2gc=',b'gAAAAABlumZ2983Z1jdWzX7l9oxXZ31Lz-9oc3dVlICJmWyRKy4gHIfaBvWemaK589Q7Gcu40wqhimsvtBHEHZcZyUf1QaRQPKZSUcBv4IhSfvKkQk6XcNx0N3P4GJ5n3ZlAoICKIh22',Yearly,Active
1099,b'gAAAAABlumZ1YvgvnfshCVOvQvTIW_4tzdHugURj-UhUjOmICmRBvZC8oJNWs0NQ70S02vOHtvJmZUT8zwJNnLzmkzD_BJcAcw==',49,M,Lake Stacey,French Polynesia,b'gAAAAABlumZ2oIZ8daErlLEEUk3Wm9c1fbi3B6IngKlDAOIQYsBllGDSTqglVNs1rHj2NSO0rLCtN5i9aDIaxtpmCNakhMQCix3wc-hfWgmj5dqHTq5ucso=',b'gAAAAABlumZ2-9PBcFmqPY-UUuiiot8-SXvMD6wGOxwvdUJJgADz8sNw6GoKM7vR2FduhPaJeD5jveUGx2kOOupOTvoV8mX0R_sldc2yM1mJWbmDOGfcKXYlHfhIR6SWjab3IlAGw0CMBanG1pBid3GrIc5c0XocWg==',Yearly,Churned
569,b'gAAAAABlumZ1sbCUyfY4o5Fik5DIoJemH1gAdBq7dcAaabAivBC7Ql44bQMNmQ9YXG3FdgmVKKWrtOUFuP5LFr1U9xNy0KntDA==',79,F,Smithmouth,Denmark,b'gAAAAABlumZ2o05bMabW4Criz5bU55nbGHNDRpt6byN15ik8qn9bhuXXdMBTS3nMAGglG2v-lh5HCOfeQuWlC0bILQVINjk9QeiRf8bciUhRGx-kOQwID-U=',b'gAAAAABlumZ27VvezWwI1JMxBdkPdp1GksXmcCIfzVgCbAc3PKIIYQtJxmcgxWki5jgk83655xIgfSJzthdnEKWixmcvAtqGyuLmuN7CvpcyhNPu7QeNRB7rC9V5c43jEM37nUEh__pI',Yearly,Active
388,b'gAAAAABlumZ1Q0f7wPyFYPuryj512YXdg6yH31mETqwcQodNRPgVr-XZF6QhMQc4ihJgjD_W2P26rJwKLmeLq56N4QnVhzGQFw==',60,F,Hamiltonfort,Egypt,b'gAAAAABlumZ2j5R3dgD8KjARmvJn1fRCBSK1AVD2H1wCdj16Kyadz_zrfDJvKAZ-c_4sWPTPrCRrvKI04RzmaC_BKDQtq79OKkZza0DAcnjOnHFX16YITHI=',b'gAAAAABlumZ2jXZ865qKp6yNkbamHWczeMllk9Xy9MZ6-pLnqqAQ1pvoOG_daeDsNZQjs8EeCVOdVmtY-pN1gjyHuc3vR4a1z3jmtxFZeWZELHlXaPundjYYaKZAUfIIp16FSXfmct7l',Monthly,Churned
128,b'gAAAAABlumZ1icMQ3NA2Z8EnOOX-q-jbeWRv9xMAd_SrbPBTdoavq9j4Vq8216GTzKCf_R1N4OIGYvkRqs7qrbLp-bQ76TRt2Ts2YLXfQVyViozC_cD6uVE=',30,M,East Juanport,Uruguay,b'gAAAAABlumZ2tzULWNxGO-v9f5pfWbEmjHYzjDva6pAcB99aQs3Fnbjk2Xoj5cf3PSmuThj1zABf16H4bMASzOPNhf3lX7MxzNdSESEK51NeDb16PjDLsD4=',b'gAAAAABlumZ2YY5HrjgKIHfxrdUFugmv6uPB1rjAwjcB9p2GMgM_4m6OeptVHankOXWr2rSeRakqWQ5VrFIG5lU8nL0tjH2YWyyw-OJGqe3acjBMfqt5kIFGSFWDMrLn5uk7Po7untaU',Yearly,Active
873,b'gAAAAABlumZ1TTtfAevDg3kWbdA0jBgMerDP5pOtb0mHx6OKXn6fHg4o7SMci5keZDS7qdPidW1KPbNSiiScQm8DtPdVeUkZpw==',46,M,New Kyleburgh,Western Sahara,b'gAAAAABlumZ2SxBLOcD30EsVSqegM6C3lvUVWSDFvQn8DHOat8IiSDubMTcf_EtniaatQcoPWbtCBvgFa33bwQ-ynNL93kjdEO1KiIKkLjAzZbgVhzF-xTQ=',b'gAAAAABlumZ2BrXLo4YdZXzfFtu5SQfqMclUsGJC-hdUxRpFhRummDr4CTXhn5yKS9Rm5ofKOBOY8ovus-0DOD2OsgAMHZq4P8jK4w6M36Lde3401DYGraO-2ulsP5CNJwvGkVQd-lDCI92u_q589hKZSAKG96VxcQ==',Monthly,Active
940,b'gAAAAABlumZ1MxHK5YQxGoRSBXPHF_0Sost03WRL_CGgEwDj-XyjsYPGlxnRbIXXMUIcJT4E1jI0S2A9hL5UQ6p1fuIigSq7Uw==',42,M,Mooreton,Faroe Islands,b'gAAAAABlumZ2Edre8OXwrgkOuMEBjTEejQ0sYWR6l-WsflfPVpxSe7-7RJjUNPXzfzER2JiD6ofUm44EWBbcYz23xmXCtyAoeUnFEpYPiGor0b1fGgHUyx0=',b'gAAAAABlumZ2P9MxpDiuN6WRUlOrlFWosQA3Cae1khinBKc6gpGhKUR48RkkzIGeXK5xy0Njx6snHpI-q8SKiExxwLXTIXz4nHsB34NOcl4Q6KBRKm6PuNrnVJ7KitOfLT9FdOnGWh4LMUoexONWKvpEF2WvZzW72Q==',Yearly,Churned
594,b'gAAAAABlumZ1VSux0JEw9K7rN3r2EmwhHmlBsOt0zmP9fMxVuhQS7Yy9hCRdeb-y47YX7QcfBdNPn_TIJaeqPf97jlwZ3R8aiQ==',92,F,Port Shannon,Aruba,b'gAAAAABlumZ2ngqB2P2nd1BC5NUmOjkV9Elqn2bGHUzO4fiZsq-4pV4dy5Gg_xuEeJcqGs5Y1ykrdYhpyeZFaNNmsJRwQqDvB2osvHtGIglITNBcRFtqpEo=',b'gAAAAABlumZ2dPUwsRlPziCRo15j_nGfXgg1fWrhotDzXlQ41Q_fZp5VdD1bld0eD9NvDzOa-mMfCuvBbRj5KJ98YtDvi1IMRDiHZFUNlafA1N0SSv8Hyc-2wPEnNMSV90a-nRGf7KX53hI9HNmPda3OakOEwEKtjQ==',Rarely,Churned
515,b'gAAAAABlumZ1oWgntOG96UKMsb9b5mCkHjHlmn-ZUD9QpSeYuAk_C8JS7jWQcDfGeK4kqslsD896-SPMYnE_TCGmTg2U0VaoTA==',52,M,Jacksonmouth,Cyprus,b'gAAAAABlumZ2_a1nspyuKrXkNRXWlvcdwAjccddy4Kl38GQEmS0A0xs8k7HyO1_DgQmr6ETeX4eAfKtofUuPvZn31uhtKZ15KCieixm3gU5SqRf7LMFGtno=',b'gAAAAABlumZ2CVq2lH_BCSocFHevQv1KvpbxbXFSeQJgUkFDs-ApoVom8CQN0j2e_M_1RHORGkvP75eQad_eRhem4rVfvCnx_FoshflkkG9imZmp-QR02YYhI5mKqlSCXInyRCAXooXC',Yearly,Churned
421,b'gAAAAABlumZ1MJDOjenSYZAL0esm1ppGR1hnucd_YKdVkYPUkd5wquZiOxvLnp8OuyoyCH4oqylyZyVduI-nAISeWNor2x3pNQ==',67,F,Haydenburgh,French Southern Territories,b'gAAAAABlumZ2YXsJygNAiGOcN4dCWoouzi1vqbtemHNT6P4PZsw_NiL8FvMZlB0-B-HwDx4OuS__JpjaBgPjjFP1nuEbNRyB-fwLYkrcCiCkU4LJxF3mALI=',b'gAAAAABlumZ2PvwFGHTdKKWvBdVLH9uMYdfSXhKqL7-Tkep4GEdsoHF4Sh55xSFGRZLIx7qFNCjG2iIdwO6jS17vXHfsDhkBHEl2dgSASQ_DHjMmG6NLRcU=',Yearly,Churned
80,b'gAAAAABlumZ17_Q0_k6Tbj8Cqc1BsJjYU64tIt5XN6MV2IlE6n2gEcMJnHH3A5YF0aI2Lf1-TXulOX0x3kcpaiEJeqaivFZlpw==',54,F,South Luis,Saint Kitts and Nevis,b'gAAAAABlumZ2Bi8pAc6QryTAzUF4RP3_rJhGkgsY78KjRa4r7ah9EMTvCPMSrAfpohk4LLc83Sp3AyZe75fQqesKvfRrXfWitY5wiZg-ymUWqasnYr2D60s=',b'gAAAAABlumZ2UsnVHd39FdqY3nfzPrVuaLOpcn8JD2jHP1vgswaolT8wryEz4KzcLB_gl-PcGjid4jSBTHhU9FyYDtrSFBW2aJMP4bDSrReoLpCnznVpEOQ77c_Z8XiHgpm2BmEPGWtM2Fpug-oza6SVPeoz3XlPGg==',Rarely,Active
396,b'gAAAAABlumZ1y_UgkIdWAij4FRWAalMG4lSbWd375pt_6Y6SpRY517vJ4xC3t2Vh6AUZZHBi0zdrQ16WDVfKJEHKsgI6IPJvJA==',25,M,East Adam,Solomon Islands,b'gAAAAABlumZ2Mhf3r7zJQ1HeMX1KZQsb6DQ8Ekr-VrgKp9MBIhctgJPJ7qdu-B1PEoP9pe8CjJ5nAexD59TJ9lEYycXx8h8VsySgVK9kyu63b1CrTlbHECw=',b'gAAAAABlumZ2HdMlgxVxAMnd94P4IP8_iGYWwGvOJ1oVGGPk2b8usG5uleFR-NRy5e4_BxxUuaYk4KVFMdAfPNQcMw78Hhw1RqPOTqTUJUhiNX_g4JhBBzeWf9Ffzw6uh94-BrKP7rju',Yearly,Active
679,b'gAAAAABlumZ1lsHc0WUmdOPaNOVL8HyKTnIn-yEqrzWeReIP7x0zNwSDb8oIYhkybFRYyUZSY1ZHjWL8DYwvycm2zbflNViH7Q==',66,F,Kaufmanmouth,Western Sahara,b'gAAAAABlumZ2NqCFEeM2rRUH2Rsjx1UXM3oRXdL0c_vsV9ja76W4EKcpf0-wo5xW9N25iP__iyDF_9wpvwq1GvFDoqPbqLWVTu_ct-1IfrrtN5JPIQ1TPdc=',b'gAAAAABlumZ2T2qOgfBOkKPW254OpdtcjaybdgbDzxhqdTLgpMHNwgqz4UnkSVAwFX1emy9AVr_clBEKNegPOch5ZvMgJTfvqEpppYqQ54OAFckT14D5O4IoZsbnBe2zTEUEpQnw9KyD',Yearly,Churned
79,b'gAAAAABlumZ1eGAtpEtTYVfwU2Wz7Xa2QKULGQ7InEdATKfNW9a7Ht4mOooe7a96ZUlDxguQd4jJP6zwSDK_0luaiWytZvp-GQ==',36,M,Clarkbury,Paraguay,b'gAAAAABlumZ2d-jG9VlPKMlDt0Ry51Q4AKIuMMAPwbRB7ng1obb7Q5IEzH27l-1eqaknBvp3tg0SXNCf0N_RCwWu221bW8A7qg7YclKEu8EaU0NKjN3BeLA=',b'gAAAAABlumZ2R0lEl200k1qijx-9D3eSx6YXQVeJPZmMHz2x6E91F6IUTPavX2W_i9Yf21_kzB2fZ2r1J528RJjLygmPZ2bSLJAHyXi7-HWIJW-q-kPNvoUbcDtsfOnw_xitoZVcLEtBbNKvI8k9f_pFLofHhEaDwQ==',Yearly,Active
857,b'gAAAAABlumZ1T1KewUptwgrqe1M3yTm-r8tiqqaw-sw1_iOcWEYPqZ8XyeQN6SF2dJBSinGsgjgYqlHtkxwFZwxu1D4GuCHTrg==',42,F,Lake Veronica,Grenada,b'gAAAAABlumZ2P-Y7I1aF35ZOPi0zmFrobs8RCVkQcidt83smSKybSeDHHt-m0R9iQ1e6gKEwTVBzVt2VR8n4f8w2e_h8jRDlN_U--l6Wg0wCD6DGNJ6IwPE=',b'gAAAAABlumZ2qesfCpNsBf6hQEd4B-j2iHO6nt2h2SyYRLW8j28gpczCFVBtynx7tGgI1Ns0JxvZf--WGmT9YZw-tJZMRlvjYt9rpUKBX3JS1w-sCouEYsxeJ9Rjr5PkPVS4YlK67WGY',Rarely,Churned
912,b'gAAAAABlumZ1Dx9EKvcah8W1vD51MH9nATzUBsg4G8g7jFuQ2p5TRNtLEW8lOuANMtfpLzY9LEmCQosxxgXrX5TycI0wiOw7Og==',52,M,New Brian,Seychelles,b'gAAAAABlumZ2plGtJJ4HjSPz2DlSNxZ_SmhszS6NckCUtp_9Mne2mVX6CUPwOGr_z0JQ-C_vJHonVw0YQLbBHlqSq14V2q3bcQVPzsGpYrHQtspfQhdjIN8=',b'gAAAAABlumZ274osnfHyXvWu2eRInkdJTGhpsY8y0xMSMn7vZDGuNozAMr-h-CqfpIMgikp87GYWKKWzK4Jeh0DmRbQ8sBQW7bhssYwj1uKMCUBkId4zVcMlS7918E6Mk5t5F5eDGBWC',Yearly,Active
143,b'gAAAAABlumZ12x2qrnEHJ3jwMmvk_n0A2qHysQAOV7DP8dhZQI_lM8JvpQex9XJ7o8jK1xKfySZPP83oJ4SlPNGsWv4548m3DQ==',46,M,Danielport,Iran,b'gAAAAABlumZ2SKP7a2CuoFUXKucI1Rb3IVHWpxvOdEIsLqBVspPyt5IR5-XfmEyPdM5GReoLdPkY-zjzoiuPfVMz7AT4WXZg9v-2c3NQFkiq9VEARDuZkTg=',b'gAAAAABlumZ2Cu6l6vfl2iVSfTcTr6gOeJzsqufd0WSKrmgYYtifn16JbenUgMtScT7o3OETNHFDm7QqUKdSgu5WkotYYHV9QUe7fQjAznYIkmSoz3_gSmsA3fYNvkd14qfxMWElGBPq',Yearly,Active
315,b'gAAAAABlumZ1kS_ZCaV6zumfMuhHyLA7uvkF6QrTpmwSjEGLxW-ngycHQ-0HFQoUxZKAC-fmKtSppTIpcV-LCPYSTfCYoC41CQ==',34,F,Parksmouth,Jamaica,b'gAAAAABlumZ2ZtWlprVvBanwUxnt1je2U-X3fX2Dz6bZJPJyPr9-R8P4FaWMHZuigF_GTlxBDSjV0uFjmR0170_507lTN7oPn62f_E-oKeMZ6GsSkNCAdsE=',b'gAAAAABlumZ26hgXX0t1lja3bMqGr0amPjG5rnRCIQ3GeWtFblDCqg2c0jo7yQ7PJdrlz6RNIO66lzonzZIuZfMDz4ZST3oAx5BragguANROn5HMAynhZ-_MjFuKplZZOCqqPT-7uVWc',Yearly,Active
771,b'gAAAAABlumZ1ZBpVfjmo4r483lzEY6ev1YHeXHHi_wgrFaUbE6Zb3-rCuqdVmWeqK4d3xG0u_cLMHAWJCFfLHA8fS1o2am0jxw==',50,F,Lake Jamesstad,Venezuela,b'gAAAAABlumZ2eucgaY_ZvW7pClC9XAP8TXAS10MLZg2g4wiD2UHiiCPOnToJOAyEL8zfEAIlW0nAhGCeD9h7d3A4V66oBg9GDy7vXEkh9X4hryAEfu5--D4=',b'gAAAAABlumZ25iQMMl3K6Up0iuI3ckBX0GeiWyXZoTe4HoxFP0fbfFDlE6i-GUMIgvirsghP3iA2AFxcf5pSkxkGGhUmc-QnmtlwM30WDx_Zti9sVbQEcDh2WmR3o5lDWBq2zWlafCmH',Monthly,Churned
470,b'gAAAAABlumZ1i859z4BaVuEfmdJ-KAFRrv6hwSEWjTMELgaqxHxuoEmGi0NfoVNyl8DosIXDlzWOYmj7kWQZ0DK7LcoLDnjofQ==',42,M,Evansmouth,Czech Republic,b'gAAAAABlumZ2FpctHWH8HS16cQllAlzQut4O2BkQ9ywuk3-Gz9Q50ZuJJqKQoGtZBJYzIcbXyn5muvJmVtqNAVAjNIWiHVbIMqjLB3WEG6a_xkPgYp0c5s8=',b'gAAAAABlumZ2WEz6KzcUkQibViC_HD5diFt0VtTomQk0Q7clX8Zo0_f3AU1U0bmfcd5bXnvSgZdXhNQCs8ZdUlIENQxOWA3-4MmP6hl6Q92-VWms2nqXWfP8FjmuMaFg_wG4_wHKiE_X',Yearly,Active
751,b'gAAAAABlumZ1xT56bfv4tRYpnUAdX4UTMhlsYNUSOhKrvA3hgCSPDHrxU5xGHTuhmb0nYRWG5s4M87nfj6PtEMi1bNUUR2cpMg==',26,M,Stevenburgh,Egypt,b'gAAAAABlumZ2E829nJ7Hbq-snKUSOwzI-zoPMkfEaAuwypSzqeZP5EcSeRroV6ocSuZSOTDZ6QgXTiASSVndjtDb9EEN9cECm9HuWLUOD82Q8mTGJkoAq4U=',b'gAAAAABlumZ2dX94URWuFAMVgwARA2t_DUzQFwuptO93AtIrcTqAyF5-VYqTIGO3sR0vskqJm1g8IbMXkQt1vrktlmQkNWwqLnQHXX1Afc7_f4AHtUWiz7-Y76gdKm7QPy61HKHS-PJS',Yearly,Active
116,b'gAAAAABlumZ1xOEueX4kMnSpbwmai0zgOs6cQeepjxzd0il8sgynXfSOMwvWb2Zz5SJde16VlcJcaFFX9dN2TakJM4gharxf6w==',69,F,Tylerfurt,Rwanda,b'gAAAAABlumZ2uphxm-_M9t-f6IeFxHE-yB2zwAfzLlenzDYH21QjqAqltc7-f2gvhRU9AbeIx5cR1Z5hCawNYzGs2KBnAbgeVeCIdUxFTwY2GCdRH86k88U=',b'gAAAAABlumZ2OB3FfBmy4kGr1HOkzaZdGS98_Onn44bL0P3ML7spXeSVmwBWyeoBEDKt0atAjCRBiT_7BA0QkpsAUDgncJkC8444NkwtLT_jeorp9R15xkWyWaH9caJwTUjEMV2CMHl5',Yearly,Active
889,b'gAAAAABlumZ1cjOvBWyiaoBbSDMD78YrARY3pY7RXflzxhUKSrpot2w0DWzoaB_kWQ3wUqLQuSoYgL4qGhwCe96QC3B01pQ3Og==',60,M,Delacruzborough,Jordan,b'gAAAAABlumZ2ja62R68U-7mAcPwW_pgY9zn-mNNZiS_Mr2A3xzzvJcMi7L4TgLWwrxxiaPAf8dt45IkT2PqJoHtlx-sZ7lT4uM24LrK76DenzQqAR1d7BwA=',b'gAAAAABlumZ2h9CDsGSyoNS17qH9LKtBgffUbD9hvYhID6LHSgBbZKnUCcbQ6rirfF6A8E3bD3aCKme-7zUL5x01o4sXzeo4IDW_UZWXesD8gtsIpCC_OFwEuGtswVvwVoyW9Of4nZG7',Monthly,Churned
54,b'gAAAAABlumZ1_hKKlUA4qSlXKqio_2BNLJvpm7jPAXxV-mmopcrsi7n5Yv58N5npTEVTH9ndP4_JjFgZFC79OgBaW7B9Is_nJg==',31,M,Marychester,Turks and Caicos Islands,b'gAAAAABlumZ2z5ONADOigscaLoS5zi6JoJilBHvk1e6y2I5zJQ5aCXk4WvUiY4swdNvEhyYUdStFfgbJ84PlGpi_Or8onKpDhwVp_2oXR_8X6bw2AlTRlVM=',b'gAAAAABlumZ2jZeLSkZcJA6yAF4XBgHUAbqjVJnd_S0kK4ZXyoE09eQQulSjPbuZsw7b0beUzPtlTazVz_rV4yIBtbnyetbOjFWDwxlNpZ598IfL3_4CHOgK6h24ESrjVxLnTPUVQ-VG',Yearly,Churned
754,b'gAAAAABlumZ1oMu9T_G5S_6GtYjKCgap5HAJ6brFrNKzImBUAa_3qg0ljDC8WbhqLnZ9bnbW3BLwuAVSAFLTTzC4vOBEYC5XWktMUKu65UvU9OQIvWocM-s=',36,M,Lake Johnland,Central African Republic,b'gAAAAABlumZ26k8HK1wBwj-z-cDVV2JYCHYYU9i5f75YYEvwoy8s-uNTEAHMLU53bMheli_I53vW9yT6owPJH86HyODo0dC1ndnfPNtCReoHz81lZIIeORo=',b'gAAAAABlumZ2uE0YdHScj7v1IIIQD6sBzgDJ5zpRi00BLzrZWF91V3wB8ct0AxRWqfb27kZazY0xBIUo7qESbpxnOOXEF2ubvV9mcFdh72KFux_viuDwMaY0p_ajoFPc8_ImjsVRXWZcYszxqbzf2ezkVPmv8vtNpw==',Yearly,Active
875,b'gAAAAABlumZ1gpm9otWPBSWxJk5m_uF8tvULQXCgfCJP_DffZy9HbE7b5DsywG2t4ITXCIySPj7PM9Apl3yV9GmPU0kPpqvPimqggymCQ_iQcg4sevpQfLk=',21,F,Alvaradobury,Tanzania,b'gAAAAABlumZ2kmfZTOou8du5OZDjczds5ZSMKq4whbVrvW-9aQr-Z7IBhyr-LypBgwXm22S1BOYPSQbVikzn4hZyi0UDHoz-XkFBnw2-WEa-rtEyerH2AHs=',b'gAAAAABlumZ2_P-byVmvL53FrsveXrs25dKce-4JGhvMAC2agaenxxjErpNQJNQ4v8rsyNqcIFpSemkxQeQ8M8yMeTJ15teG_JO4CTKZuiGJzOBI4TtfUiMH9ul4RtEcIk5LjH9E7War5gzeia9N49a5U3NhSNRJyw==',Rarely,Churned
339,b'gAAAAABlumZ1Fqw2_bSARPuz7SYYT5Rf_5d58p0SIjjSZZwer8818_Iaqmn1wUuEqTdZK2denRlRNNT5ZdFdRzExtBDH851a1g==',58,M,Ronaldburgh,Angola,b'gAAAAABlumZ2rDdEtk0HU4ANb_8BydRVlJob7uPcVMzTeSIMCJkgTltZFx0jo1eHlw_HQRFJeo5DRLbDTAYFy5l-l2oGj2acAiC3gFb7z_24Tr4LL8glGPw=',b'gAAAAABlumZ2YHZ-aD5lXcIUr0qZ1FY9sIxduXZDNKbqYRnhjlrAwcDFtL6gkd96TwhMZkayCvlrbDb26e8wHhpFWz2axHFuxRY7yTZlrSM5XmO5G7TRbDx7gPF1bttp4zzJt3lKffQzOGSLjQ91WTfryTve1hJNBw==',Yearly,Churned
630,b'gAAAAABlumZ1q6ZhzV1blnK08nHyULaChA5JcxhpEvFzmfJkufp-uCkv7U3xQ1G6-ovmHNMRlZdfPKTusVkGsLIFb4OSL6PxkQ==',44,F,South Jamesstad,Vietnam,b'gAAAAABlumZ2OjKKyVgGRRA0tk5JQw8DEX6LK5Kqc5Oi-mzi_jzXJAEdmSZ3O-7Cjfs57PEHpbDvKfEzoU7uSoa01WIhUSMdASgZ0YVFqmlWfpHsnGTfGP8=',b'gAAAAABlumZ2qvI4eLHLn93kfQac1wuwIRP6DgBtHonkjuOiOY4qkX97i57bi2XMIdGRcfHPMQVvZXhKOU1uWeOQhQJX6A2kAy42VQBs9Ity8rRKm-GV-t9qjs5WMHcuSUwXHKtPPcGMxLd2o4IvX5l1sWMhzQwnPg==',Yearly,Active
1164,b'gAAAAABlumZ1BQvYPtVAcDRbMUZyNJckx_GhA2pWTJX00YGQHcOpIlJS5MrzoFy9sOgc69thT7vLj_FOBdUlfCox_0gqRlMCxg==',69,M,West Rachel,Turkmenistan,b'gAAAAABlumZ2sPPshRb0lbsGNHDzsVhCvJKFJZqyEXTiidtRWsQgutx2_n62NUSnoLSb-oweK2MMMGrgZLCmGlkjbo4WmyZTKLdBWnI3pCTQR_dSrM3-FEw=',b'gAAAAABlumZ2q_rcWhP59Th7L1mIJZfsbEO47cyHGQW_eHEtlk_aPSCi4rIiXENhmWcB3SGlMSS14ZhtStXyaO9jY4hC4JS6haO2mHZ_0-WV_b2ekU_uWC1K5mpAZyr5vLvqvZI_OWUtToy94eSW8sQ7bUfoNYYF8w==',Rarely,Active
413,b'gAAAAABlumZ1FLiXbLNm8eU-1nmdgQt_82EIAfnn-aIrxFWuou5OaYLzgafJ22yoVVWx30YRGtuFQSRwOGZefZsaYQ2UVMShzg==',54,M,Lemouth,Slovenia,b'gAAAAABlumZ2l2fcYk7b4bZdMX3xiPqrBDnzFzg-ar84HHCO2sRKeZDEXVDxjhzUxFLtBXsQaMIzi3ubcbm1c2RPJ7_p9Jm3arvQLlbaSM2H-TPn962_T8I=',b'gAAAAABlumZ2C4KEaF0vrmvs9KKFndiVEACLMeZ3BCwXWmAQQdF4-IdFlFAVngMZ7KKw2JL8e8AzQ0WRHRPRwNYXyq5rw5P8J0ts0Kvfpao7Nxkqa239y85Ca76Hkyb3sgLlKl7QwYpUpOrD5pS37c0fTTAlt3GhJQ==',Monthly,Churned
1128,b'gAAAAABlumZ1dG0WPh-6tSs6Cq0ucBRd1zgJZPdwC0A-6KbvMLrlQI5v9ij5-SOBBxJznPZUn34SgmsIIDguRnUCrx98GvSV5g==',61,F,Justinberg,Central African Republic,b'gAAAAABlumZ2WNvpHoCYpEGgjeV5Kff0kfdNE-1SoX2hjI5RQuu7BdEZyt4Nnb2PgnlZFqKN6BAVTcC3XHQYvG8tZSrN1uugwXiY8wWrQyou6fHO3I2clHE=',b'gAAAAABlumZ2eNVyfCLmgCspInEcqC1ojoSvWPQr_sWhX1RbOQwcrvMOTZXPbv3jk62BSwAcRf5q0U9uRn5we-fYhZ3mV9oazYxE-Ur_KFSIlEBre2qHLfOusbRYU432gX_MU86FWgzCyuypOO3psbRcFKvoMsorMg==',Yearly,Churned
362,b'gAAAAABlumZ1C_mMN2ix_ZlmwuNMWYOeHzCID2t8etPkAppoxYhvAc3ZOPC0OMGqTKHhN2YBTEsmFh5nkuHQ7MO7AVY-e0jiqg==',47,F,Mariabury,Comoros,b'gAAAAABlumZ2R8AuvlstcAzHqLEbLoKIZr2au3ZZhjeAyC_thqeS40H1gjUdA53FesIMguZKwIvtLXFEiWs8bJUQv6XjqFKmFppF4j56T24KhLBOH31nUQI=',b'gAAAAABlumZ2lr1IC5gSUK1qb3cKjoWkVdU8vQ1BZUFb6U300SPqf6p8kNKtbWQgo2mb5bQnzsSTM5QZ4rO8wB_dgs831hK9lwYAsWxSnC7G_1KOR4quN-c=',Monthly,Churned
